id;Fecha;ERA - Obrero;La Flora;Pance;Univalle;Base Aerea;Compartir;La Ermita;Cañav eralejo;Transitoria
2104;5/10/2015;39;ND;45;57;11;58;40;37;45
2105;6/10/2015;36;40;80;53;ND;52;42;36;43
2106;7/10/2015;50;40;97;56;ND;58;48;41;44
2107;8/10/2015;45;38;57;58;ND;70;50;41;54
2108;9/10/2015;46;38;48;54;ND;59;49;44;48
2109;10/10/2015;41;33;97;53;ND;62;44;38;38
2110;11/10/2015;23;20;39;27;ND;51;29;23;28
2111;12/10/2015;35;35;51;32;ND;45;32;27;ND
2112;13/10/2015;34;36;43;27;ND;42;37;29;ND
2113;14/10/2015;36;28;40;38;ND;40;38;32;ND
2114;15/10/2015;31;25;45;39;ND;39;34;24;24
2115;16/10/2015;31;25;34;24;ND;32;39;26;24
2116;17/10/2015;47;37;64;41;ND;50;48;33;39
2117;18/10/2015;33;26;71;32;ND;44;33;29;36
2118;19/10/2015;44;39;5;41;ND;55;49;36;41
2119;20/10/2015;40;34;61;34;ND;54;42;33;41
2120;21/10/2015;44;43;87;40;ND;58;45;41;46
2121;22/10/2015;47;39;61;42;ND;52;54;35;50
2122;23/10/2015;44;38;51;42;ND;53;41;28;43
2123;24/10/2015;42;26;24;36;ND;55;36;26;33
2124;25/10/2015;24;14;15;12;ND;30;18;17;25
2125;26/10/2015;35;29;24;36;ND;54;37;28;ND
2126;27/10/2015;40;33;31;45;ND;49;43;36;36
2127;28/10/2015;58;42;34;42;ND;57;48;42;41
2128;29/10/2015;38;34;36;42;ND;54;39;36;44
2129;30/10/2015;42;25;28;54;ND;39;36;32;35
2130;31/10/2015;51;34;30;55;ND;55;43;34;43
2131;1/11/2015;27;18;14;11;ND;30;29;22;19
2132;2/11/2015;18;15;13;ND;ND;29;21;15;18
2133;3/11/2015;39;28;24;32;ND;43;47;33;33
2134;4/11/2015;44;35;25;29;ND;49;52;38;38
2135;5/11/2015;43;30;28;39;ND;52;48;37;36
2136;6/11/2015;33;24;23;27;ND;37;47;25;ND
2137;7/11/2015;ND;21;ND;27;ND;33;32;24;ND
2138;8/11/2015;ND;33;ND;38;ND;55;46;33;ND
2139;9/11/2015;ND;37;27;45;ND;52;53;37;ND
2140;10/11/2015;54;41;38;43;ND;51;54;43;ND
2141;11/11/2015;50;34;40;35;ND;49;53;43;ND
2142;12/11/2015;49;41;55;45;ND;58;55;49;ND
2143;13/11/2015;53;44;49;52;ND;55;58;47;ND
2144;14/11/2015;46;42;39;34;ND;53;46;35;44
2145;15/11/2015;46;31;31;30;ND;50;40;26;42
2146;16/11/2015;40;26;32;33;ND;39;33;30;35
2147;17/11/2015;36;18;23;38;ND;34;36;31;22
2148;18/11/2015;38;30;19;25;ND;41;47;24;28
2149;19/11/2015;40;31;25;31;ND;44;ND;27;ND
2150;20/11/2015;38;32;29;38;ND;43;42;33;ND
2151;21/11/2015;39;33;31;55;ND;64;42;39;ND
2152;22/11/2015;38;24;24;44;ND;36;29;28;ND
2153;23/11/2015;51;39;35;37;ND;52;48;37;ND
2154;24/11/2015;55;33;35;42;ND;51;54;35;ND
2155;25/11/2015;47;38;33;42;73;52;50;38;40
2156;26/11/2015;52;45;42;40;72;61;53;42;ND
2157;27/11/2015;55;47;44;50;ND;60;53;47;ND
2158;28/11/2015;56;39;40;28;ND;53;51;39;ND
2159;29/11/2015;36;30;35;44;ND;52;39;34;ND
2160;30/11/2015;49;34;45;40;ND;54;45;40;ND
2161;1/12/2015;45;36;53;43;ND;54;46;40;44
2162;2/12/2015;56;45;52;54;ND;59;53;46;51
2163;3/12/2015;62;55;49;60;89;77;59;53;62
2164;4/12/2015;59;53;58;69;3;80;56;60;63
2165;5/12/2015;50;48;48;58;ND;71;53;47;58
2166;6/12/2015;40;40;45;39;64;57;39;39;52
2167;7/12/2015;47;44;52;53;73;61;52;45;55
2168;8/12/2015;51;37;50;53;73;64;50;41;49
2169;9/12/2015;ND;43;71;53;69;57;53;46;51
2170;10/12/2015;ND;52;45;44;72;57;51;39;52
2171;11/12/2015;55;51;58;71;90;75;55;42;55
2172;12/12/2015;52;48;49;47;80;58;51;40;51
2173;13/12/2015;54;35;45;9;59;52;42;35;47
2174;14/12/2015;52;45;48;40;71;54;52;37;45
2175;15/12/2015;50;34;41;41;70;55;45;32;32
2176;16/12/2015;51;37;64;54;64;56;47;38;47
2177;17/12/2015;52;40;31;45;78;66;54;30;48
2178;18/12/2015;51;47;84;58;88;73;53;41;53
2179;19/12/2015;62;53;46;61;100;76;59;44;54
2180;20/12/2015;54;40;50;66;86;68;49;43;55
2181;21/12/2015;51;44;44;52;75;64;45;41;47
2182;22/12/2015;58;50;51;63;83;63;54;39;52
2183;23/12/2015;54;54;55;58;73;58;55;43;52
2184;24/12/2015;55;53;34;58;75;67;49;42;54
2185;25/12/2015;52;32;ND;59;72;60;46;44;54
2186;26/12/2015;52;44;ND;60;79;68;49;41;55
2187;27/12/2015;51;40;ND;62;75;60;47;43;52
2188;28/12/2015;54;49;ND;66;78;66;54;47;54
2189;29/12/2015;54;53;46;59;71;57;53;47;58
2190;30/12/2015;57;45;46;65;75;64;51;42;ND
2191;31/12/2015;46;44;37;54;69;63;44;36;ND
2192;1/01/2016;43;37;31;ND;80;62;40;36;41
2193;2/01/2016;36;37;24;ND;61;42;28;26;25
2194;3/01/2016;43;ND;21;ND;51;28;26;25;24
2195;4/01/2016;35;34;22;ND;63;43;34;29;30
2196;5/01/2016;53;48;32;ND;57;43;32;32;36
2197;6/01/2016;35;31;22;31;54;35;30;26;28
2198;7/01/2016;40;33;31;34;54;44;29;25;32
2199;8/01/2016;48;35;30;49;22;45;40;36;42
2200;9/01/2016;43;32;31;35;ND;52;31;30;38
2201;10/01/2016;33;26;20;41;ND;39;25;24;29
2202;11/01/2016;30;ND;17;26;ND;27;18;18;24
2203;12/01/2016;30;38;22;33;ND;51;29;24;32
2204;13/01/2016;54;47;36;40;ND;49;40;30;39
2205;14/01/2016;52;44;50;59;ND;52;43;41;52
2206;15/01/2016;53;50;53;67;ND;56;49;45;ND
2207;16/01/2016;53;52;48;58;ND;63;49;44;53
2208;17/01/2016;46;40;46;45;ND;54;38;33;43
2209;18/01/2016;49;47;42;44;ND;54;41;37;43
2210;19/01/2016;52;58;47;55;ND;57;45;39;ND
2211;20/01/2016;60;53;54;60;ND;62;48;40;ND
2212;21/01/2016;56;53;57;56;2;64;48;42;53
2213;22/01/2016;54;46;57;74;ND;62;50;52;47
2214;23/01/2016;36;35;53;51;70;49;35;35;42
2215;24/01/2016;42;33;49;55;64;52;38;36;44
2216;25/01/2016;46;31;33;57;66;52;42;37;38
2217;26/01/2016;46;38;36;58;66;57;45;34;38
2218;27/01/2016;49;49;47;66;72;61;44;38;49
2219;28/01/2016;60;42;48;61;67;57;47;37;45
2220;29/01/2016;58;47;48;66;81;68;46;39;53
2221;30/01/2016;43;41;32;59;75;62;39;31;38
2222;31/01/2016;45;34;30;56;65;58;35;32;39
2223;1/02/2016;48;48;42;62;68;64;44;38;44
2224;2/02/2016;55;52;48;67;78;67;48;41;46
2225;3/02/2016;49;42;47;67;72;60;45;41;43
2226;4/02/2016;47;30;42;62;66;55;42;36;48
2227;5/02/2016;35;26;24;53;61;46;27;35;27
2228;6/02/2016;55;50;45;93;87;70;51;46;43
2229;7/02/2016;42;32;45;66;66;53;36;38;40
2230;8/02/2016;55;41;45;70;81;63;47;53;51
2231;9/02/2016;53;45;53;69;69;58;46;45;50
2232;10/02/2016;56;45;53;66;23;59;51;45;46
2233;11/02/2016;42;34;43;40;64;52;36;33;40
2234;12/02/2016;52;38;36;47;73;51;42;36;39
2235;13/02/2016;49;45;35;52;74;57;44;42;37
2236;14/02/2016;35;32;38;54;64;52;32;34;34
2237;15/02/2016;54;41;47;59;80;57;46;42;45
2238;16/02/2016;64;54;56;72;88;71;53;54;55
2239;17/02/2016;53;45;44;64;74;60;42;45;47
2240;18/02/2016;55;37;46;58;72;62;46;43;44
2241;19/02/2016;53;45;47;62;78;62;46;43;47
2242;20/02/2016;49;37;46;54;66;62;47;37;48
2243;21/02/2016;29;16;18;36;45;28;22;21;18
2244;22/02/2016;30;22;24;39;55;39;29;25;26
2245;23/02/2016;55;41;31;59;84;57;50;41;ND
2246;24/02/2016;55;51;36;60;87;66;52;ND;ND
2247;25/02/2016;53;42;37;58;81;65;49;35;52
2248;26/02/2016;46;31;32;57;66;47;34;23;36
2249;27/02/2016;ND;33;37;50;53;46;32;30;41
2250;28/02/2016;ND;36;43;53;64;5;35;33;43
2251;29/02/2016;ND;32;35;49;65;33;34;25;35
2252;1/03/2016;38;29;34;48;57;40;33;29;36
2253;2/03/2016;ND;23;24;50;69;10;35;27;30
2254;3/03/2016;ND;57;43;58;74;52;42;36;42
2255;4/03/2016;ND;21;16;24;66;28;34;23;ND
2256;5/03/2016;ND;41;2;19;84;67;42;32;ND
2257;6/03/2016;ND;23;27;25;31;34;22;19;ND
2258;7/03/2016;ND;47;29;58;70;53;43;37;ND
2259;8/03/2016;ND;51;36;63;77;62;49;45;43
2260;9/03/2016;ND;55;38;55;87;63;55;45;53
2261;10/03/2016;56;45;44;53;80;58;52;43;47
2262;11/03/2016;43;34;35;58;85;58;42;36;35
2263;12/03/2016;39;33;38;54;76;61;36;36;38
2264;13/03/2016;51;40;43;60;83;64;49;39;44
2265;14/03/2016;53;ND;38;67;84;9;51;46;38
2266;15/03/2016;46;55;36;58;82;64;42;32;34
2267;16/03/2016;53;45;36;57;9;68;40;41;41
2268;17/03/2016;30;32;20;30;ND;34;31;17;24
2269;18/03/2016;41;33;28;48;ND;42;ND;32;27
2270;19/03/2016;49;43;44;55;ND;56;ND;37;43
2271;20/03/2016;29;28;28;43;ND;32;ND;26;31
2272;21/03/2016;32;25;31;43;ND;33;ND;26;24
2273;22/03/2016;46;33;41;56;ND;45;ND;36;37
2274;23/03/2016;37;33;35;53;ND;44;ND;33;37
2275;24/03/2016;40;34;38;61;ND;51;ND;37;36
2276;25/03/2016;33;26;32;54;ND;36;ND;31;31
2277;26/03/2016;35;25;36;54;ND;44;ND;29;34
2278;27/03/2016;27;25;29;47;ND;37;ND;26;29
2279;28/03/2016;42;40;38;53;ND;51;ND;39;39
2280;29/03/2016;52;46;45;9;ND;ND;ND;47;46
2281;30/03/2016;36;26;33;59;ND;ND;ND;34;33
2282;31/03/2016;43;35;25;58;ND;ND;ND;36;28
2283;1/04/2016;41;33;32;50;ND;ND;ND;31;38
2284;2/04/2016;29;19;19;14;ND;7;ND;16;19
2285;3/04/2016;47;34;28;62;ND;68;ND;41;38
2286;4/04/2016;52;38;30;59;ND;46;ND;43;34
2287;5/04/2016;53;41;46;80;ND;63;51;52;49
2288;6/04/2016;53;42;42;71;ND;57;52;47;43
2289;7/04/2016;52;40;34;43;ND;52;46;31;34
2290;8/04/2016;52;41;44;57;ND;52;41;42;43
2291;9/04/2016;41;32;29;66;ND;49;41;35;33
2292;10/04/2016;37;38;28;54;ND;43;34;33;34
2293;11/04/2016;36;30;18;29;ND;32;35;27;22
2294;12/04/2016;32;19;17;9;ND;26;34;20;17
2295;13/04/2016;37;33;32;51;ND;42;44;33;34
2296;14/04/2016;47;44;34;56;ND;57;47;37;46
2297;15/04/2016;51;47;33;52;ND;50;48;40;37
2298;16/04/2016;38;32;25;44;62;33;30;32;26
2299;17/04/2016;39;35;38;60;ND;55;36;40;38
2300;18/04/2016;46;29;45;28;ND;58;44;42;42
2301;19/04/2016;52;49;47;58;2;58;48;43;41
2302;20/04/2016;53;48;47;62;2;58;48;46;45
2303;21/04/2016;42;38;43;48;64;55;42;41;38
2304;22/04/2016;49;39;52;56;ND;53;43;47;43
2305;23/04/2016;39;34;28;52;ND;40;33;32;34
2306;24/04/2016;33;24;27;40;ND;31;26;25;23
2307;25/04/2016;38;32;28;51;ND;46;34;30;26
2308;26/04/2016;28;ND;5;26;ND;27;30;20;22
2309;27/04/2016;27;40;ND;41;ND;33;33;24;21
2310;28/04/2016;28;25;4;17;ND;31;27;23;17
2311;29/04/2016;44;37;28;43;ND;56;53;37;31
2312;30/04/2016;40;27;21;12;ND;36;34;30;26
2313;1/05/2016;47;33;24;67;ND;59;50;46;36
2314;2/05/2016;39;31;19;44;ND;30;35;35;27
2315;3/05/2016;45;35;18;28;ND;46;40;37;33
2316;4/05/2016;42;32;ND;34;ND;43;39;31;27
2317;5/05/2016;44;38;4;34;ND;52;43;36;39
2318;6/05/2016;48;36;28;6;9;48;41;34;35
2319;7/05/2016;34;18;16;ND;63;36;27;25;17
2320;8/05/2016;32;27;21;ND;66;42;30;28;26
2321;9/05/2016;25;34;16;ND;41;ND;22;22;17
2322;10/05/2016;39;35;13;ND;58;ND;27;24;14
2323;11/05/2016;44;31;25;35;16;31;46;41;32
2324;12/05/2016;52;50;40;69;ND;58;50;49;43
2325;13/05/2016;53;45;40;59;ND;55;52;47;40
2326;14/05/2016;49;40;43;60;ND;55;47;48;39
2327;15/05/2016;28;22;26;31;ND;34;24;25;23
2328;16/05/2016;45;35;37;39;ND;43;44;39;30
2329;17/05/2016;35;ND;27;25;ND;41;37;31;34
2330;18/05/2016;42;ND;34;32;ND;48;41;37;29
2331;19/05/2016;46;ND;48;51;ND;49;48;37;31
2332;20/05/2016;46;41;53;57;ND;53;55;42;38
2333;21/05/2016;46;36;52;52;ND;52;52;36;37
2334;22/05/2016;31;26;35;45;ND;41;35;32;30
2335;23/05/2016;46;33;40;33;ND;52;48;41;37
2336;24/05/2016;45;38;53;59;ND;52;43;44;37
2337;25/05/2016;43;34;39;52;ND;51;39;38;33
2338;26/05/2016;41;28;11;41;ND;42;39;31;26
2339;27/05/2016;56;47;35;66;ND;61;58;49;37
2340;28/05/2016;57;33;36;59;ND;57;48;44;35
2341;29/05/2016;45;27;17;9;ND;39;34;25;26
2342;30/05/2016;33;24;21;8;ND;44;32;27;25
2343;31/05/2016;40;19;17;36;ND;ND;36;27;20
2344;1/06/2016;58;33;21;44;ND;ND;46;36;32
2345;2/06/2016;47;35;21;46;ND;ND;46;30;29
2346;3/06/2016;53;36;19;54;ND;ND;46;38;30
2347;4/06/2016;41;28;23;33;ND;ND;41;32;25
2348;5/06/2016;46;36;24;47;ND;ND;41;31;30
2349;6/06/2016;32;22;21;35;ND;ND;27;24;26
2350;7/06/2016;44;33;26;37;ND;ND;41;34;28
2351;8/06/2016;41;23;28;53;ND;ND;37;32;29
2352;9/06/2016;43;34;35;52;ND;ND;38;32;28
2353;10/06/2016;52;31;38;48;ND;ND;45;32;30
2354;11/06/2016;47;37;49;59;ND;ND;43;40;36
2355;12/06/2016;40;34;45;60;ND;ND;31;36;44
2356;13/06/2016;49;33;29;48;ND;ND;ND;38;37
2357;14/06/2016;ND;42;43;44;ND;ND;47;32;29
2358;15/06/2016;ND;42;52;49;ND;ND;46;36;36
2359;16/06/2016;57;51;51;66;ND;ND;54;43;46
2360;17/06/2016;58;47;52;58;ND;33;55;49;44
2361;18/06/2016;54;44;53;58;83;56;52;44;54
2362;19/06/2016;31;28;36;49;60;45;32;25;28
2363;20/06/2016;39;16;38;42;60;24;36;22;23
2364;21/06/2016;46;32;ND;52;82;47;51;34;28
2365;22/06/2016;53;38;47;5;86;65;54;40;40
2366;23/06/2016;51;41;46;29;73;51;49;39;41
2367;24/06/2016;51;35;37;52;76;53;48;31;33
2368;25/06/2016;31;33;28;36;71;35;35;27;21
2369;26/06/2016;30;29;32;2;68;46;38;28;25
2370;27/06/2016;52;40;40;57;81;59;52;42;37
2371;28/06/2016;55;44;43;55;81;54;54;41;39
2372;29/06/2016;51;40;42;53;65;54;48;36;35
2373;30/06/2016;42;36;45;42;65;52;46;36;37
2374;1/07/2016;38;38;38;49;78;45;46;29;30
2375;2/07/2016;34;25;36;44;70;39;34;26;24
2376;3/07/2016;29;19;37;44;65;40;23;21;20
2377;4/07/2016;29;26;26;38;60;41;28;24;27
2378;5/07/2016;47;39;35;48;72;48;47;31;31
2379;6/07/2016;47;36;29;56;77;52;51;ND;32
2380;7/07/2016;55;43;84;65;89;62;52;ND;40
2381;8/07/2016;47;31;61;59;73;53;46;ND;43
2382;9/07/2016;48;33;45;36;66;55;44;ND;37
2383;10/07/2016;37;26;41;36;58;48;32;ND;36
2384;11/07/2016;46;30;42;52;67;52;41;ND;34
2385;12/07/2016;48;28;39;46;53;52;40;ND;32
2386;13/07/2016;46;32;41;42;57;48;44;ND;30
2387;14/07/2016;54;35;46;52;70;56;41;ND;35
2388;15/07/2016;41;31;39;47;63;51;47;ND;ND
2389;16/07/2016;44;29;40;6;70;60;41;ND;33
2390;17/07/2016;42;33;45;2;82;65;34;ND;44
2391;18/07/2016;41;28;34;40;63;45;38;ND;27
2392;19/07/2016;48;34;43;45;68;51;42;ND;ND
2393;20/07/2016;41;37;34;58;67;64;39;ND;ND
2394;21/07/2016;49;41;27;50;63;53;46;ND;ND
2395;22/07/2016;53;40;39;56;78;51;48;ND;34
2396;23/07/2016;52;29;45;55;66;56;43;ND;36
2397;24/07/2016;27;24;34;34;55;35;24;ND;21
2398;25/07/2016;45;37;28;33;72;56;36;ND;28
2399;26/07/2016;66;45;58;71;94;56;54;ND;38
2400;27/07/2016;48;32;46;48;66;46;45;ND;30
2401;28/07/2016;45;38;40;53;82;55;48;ND;32
2402;29/07/2016;48;41;39;51;67;56;47;ND;37
2403;30/07/2016;48;44;40;53;70;56;44;ND;ND
2404;31/07/2016;44;35;46;52;65;53;36;ND;ND
2405;1/08/2016;52;35;36;54;59;51;43;ND;ND
2406;2/08/2016;55;44;44;55;76;64;49;ND;52
2407;3/08/2016;55;42;45;53;74;53;50;ND;45
2408;4/08/2016;52;45;47;56;72;59;45;ND;45
2409;5/08/2016;52;49;51;61;82;6;52;ND;52
2410;6/08/2016;50;46;49;58;85;40;51;ND;47
2411;7/08/2016;35;32;48;53;60;55;39;ND;46
2412;8/08/2016;40;35;46;44;62;53;43;ND;ND
2413;9/08/2016;50;44;53;66;78;57;53;ND;ND
2414;10/08/2016;ND;42;34;56;69;55;53;ND;ND
2415;11/08/2016;ND;39;9;57;76;ND;51;34;38
2416;12/08/2016;44;37;42;55;64;ND;47;36;37
2417;13/08/2016;51;42;49;64;81;39;52;41;40
2418;14/08/2016;38;41;44;58;33;52;42;36;41
2419;15/08/2016;32;42;38;47;ND;46;35;27;33
2420;16/08/2016;44;40;46;53;ND;52;46;30;36
2421;17/08/2016;39;38;46;51;ND;49;40;26;ND
2422;18/08/2016;43;39;41;54;ND;53;48;29;ND
2423;19/08/2016;35;28;41;47;20;44;41;31;ND
2424;20/08/2016;44;42;49;55;87;56;49;33;ND
2425;21/08/2016;38;36;40;38;70;52;37;24;ND
2426;22/08/2016;57;43;39;47;71;56;46;31;ND
2427;23/08/2016;55;52;52;55;81;85;53;34;52
2428;24/08/2016;48;49;58;65;89;66;51;34;52
2429;25/08/2016;42;38;42;55;72;60;42;31;43
2430;26/08/2016;43;34;45;54;74;54;46;30;39
2431;27/08/2016;38;30;43;64;72;51;39;29;37
2432;28/08/2016;36;33;43;47;69;52;39;30;38
2433;29/08/2016;34;27;49;43;65;48;37;22;32
2434;30/08/2016;39;32;46;39;66;53;44;31;33
2435;31/08/2016;46;33;49;56;75;64;43;34;37
2436;1/09/2016;26;21;40;36;60;2;33;18;19
2437;2/09/2016;36;36;47;49;70;52;46;24;32
2438;3/09/2016;39;36;64;64;70;49;42;25;35
2439;4/09/2016;37;26;36;24;57;46;36;23;33
2440;5/09/2016;38;33;45;7;70;1;47;25;31
2441;6/09/2016;36;29;47;42;54;6;45;25;34
2442;7/09/2016;57;40;39;35;77;62;56;40;33
2443;8/09/2016;54;33;48;61;61;60;61;38;ND
2444;9/09/2016;40;17;41;41;61;46;55;28;ND
2445;10/09/2016;43;16;36;33;44;ND;54;32;33
2446;11/09/2016;51;19;32;28;20;ND;44;23;28
2447;12/09/2016;54;15;44;40;42;9;57;27;27
2448;13/09/2016;53;16;36;32;17;41;56;36;31
2449;14/09/2016;46;ND;28;23;51;39;53;25;19
2450;15/09/2016;42;ND;50;45;57;49;52;31;30
2451;16/09/2016;55;ND;50;64;72;55;65;43;53
2452;17/09/2016;52;20;45;36;63;58;58;34;45
2453;18/09/2016;38;17;41;27;52;53;49;25;35
2454;19/09/2016;56;26;39;39;72;57;62;35;45
2455;20/09/2016;56;23;38;50;71;54;58;40;47
2456;21/09/2016;48;22;34;38;68;49;55;29;40
2457;22/09/2016;43;19;50;42;70;39;55;27;38
2458;23/09/2016;42;17;46;41;67;34;54;27;30
2459;24/09/2016;55;18;43;46;72;56;62;35;39
2460;25/09/2016;38;16;47;40;65;44;47;31;35
2461;26/09/2016;50;17;44;42;62;49;58;35;41
2462;27/09/2016;54;22;48;50;72;49;63;32;43
2463;28/09/2016;53;22;49;47;66;53;59;35;43
2464;29/09/2016;57;18;40;41;64;47;68;40;42
2465;30/09/2016;55;35;47;46;83;63;65;37;41
2466;1/10/2016;37;ND;31;32;53;34;49;22;23
2467;2/10/2016;32;10;34;32;46;26;30;19;21
2468;3/10/2016;32;13;30;24;58;31;48;22;25
2469;4/10/2016;29;ND;37;30;42;28;49;19;24
2470;5/10/2016;51;19;42;41;57;43;69;32;41
2471;6/10/2016;43;16;28;22;57;29;56;31;32
2472;7/10/2016;54;14;33;32;77;53;63;27;31
2473;8/10/2016;55;16;42;44;65;42;63;32;29
2474;9/10/2016;30;9;26;ND;42;25;40;17;18
2475;10/10/2016;52;16;33;37;59;51;64;29;32
2476;11/10/2016;56;19;19;15;63;46;72;36;36
2477;12/10/2016;55;24;44;42;72;57;70;42;38
2478;13/10/2016;54;21;42;37;65;52;65;38;41
2479;14/10/2016;49;26;42;45;54;40;60;35;30
2480;15/10/2016;49;22;32;31;60;43;62;34;38
2481;16/10/2016;43;23;ND;46;56;41;53;25;34
2482;17/10/2016;33;16;ND;34;19;34;57;26;30
2483;18/10/2016;41;14;ND;32;12;31;54;26;25
2484;19/10/2016;53;21;ND;42;56;54;60;37;42
2485;20/10/2016;52;18;ND;44;53;50;64;32;ND
2486;21/10/2016;49;24;ND;42;55;54;61;36;ND
2487;22/10/2016;43;22;ND;26;52;41;63;31;ND
2488;23/10/2016;28;29;ND;33;19;27;30;14;ND
2489;24/10/2016;47;17;ND;31;38;39;53;24;ND
2490;25/10/2016;34;11;ND;25;7;26;52;23;21
2491;26/10/2016;41;22;32;30;ND;42;57;30;31
2492;27/10/2016;43;27;35;33;ND;49;55;28;34
2493;28/10/2016;44;28;36;40;ND;44;57;30;44
2494;29/10/2016;41;19;19;34;ND;37;51;30;25
2495;30/10/2016;39;24;ND;39;ND;37;49;27;31
2496;31/10/2016;49;16;ND;25;ND;28;63;23;24
2497;1/11/2016;53;25;ND;34;ND;53;61;30;31
2498;2/11/2016;47;18;71;38;ND;42;ND;23;36
2499;3/11/2016;38;17;34;34;ND;34;ND;27;27
2500;4/11/2016;46;20;29;34;ND;39;ND;ND;36
2501;5/11/2016;47;26;ND;39;ND;52;58;29;43
2502;6/11/2016;36;15;ND;13;ND;36;53;27;37
2503;7/11/2016;42;18;17;6;ND;31;56;26;27
2504;8/11/2016;45;25;3;30;ND;35;55;26;30
2505;9/11/2016;26;23;35;34;ND;34;59;27;30
2506;10/11/2016;11;18;36;28;ND;45;68;35;39
2507;11/11/2016;5;11;23;26;ND;35;ND;29;25
2508;12/11/2016;26;20;47;47;ND;53;ND;33;40
2509;13/11/2016;27;25;34;31;ND;29;ND;15;22
2510;14/11/2016;16;14;25;6;ND;23;ND;14;21
2511;15/11/2016;17;13;28;21;ND;42;52;28;29
2512;16/11/2016;14;19;24;25;ND;49;56;32;42
2513;17/11/2016;52;17;35;17;ND;40;53;28;35
2514;18/11/2016;46;18;27;ND;ND;38;52;34;34
2515;19/11/2016;26;12;19;ND;ND;30;43;18;22
2516;20/11/2016;31;26;33;ND;ND;42;42;24;32
2517;21/11/2016;50;27;41;ND;ND;52;54;34;40
2518;22/11/2016;53;46;50;ND;ND;56;62;40;49
2519;23/11/2016;56;28;43;ND;ND;59;58;43;53
2520;24/11/2016;57;21;35;4;ND;54;62;36;46
2521;25/11/2016;41;16;24;19;ND;35;53;28;27
2522;26/11/2016;35;13;34;25;ND;45;36;21;25
2523;27/11/2016;44;19;28;27;ND;37;44;23;33
2524;28/11/2016;44;22;34;32;ND;44;48;28;34
2525;29/11/2016;55;3;33;ND;ND;46;53;38;33
2526;30/11/2016;50;32;34;14;ND;53;53;35;45
2527;1/12/2016;56;23;37;19;ND;49;58;43;41
2528;2/12/2016;53;20;31;7;ND;46;62;61;39
2529;3/12/2016;45;15;25;29;ND;51;46;43;32
2530;4/12/2016;53;22;31;32;ND;54;44;45;37
2531;5/12/2016;42;25;27;28;ND;42;ND;ND;28
2532;6/12/2016;58;27;37;41;ND;59;ND;46;36
2533;7/12/2016;44;22;38;34;ND;69;ND;41;43
2534;8/12/2016;54;18;36;30;ND;58;ND;31;34
2535;9/12/2016;52;19;35;36;ND;38;ND;30;24
2536;10/12/2016;58;28;41;6;ND;54;53;37;35
2537;11/12/2016;45;22;40;46;ND;35;33;25;27
2538;12/12/2016;54;28;37;34;ND;49;52;31;32
2539;13/12/2016;60;20;40;36;ND;53;59;36;39
2540;14/12/2016;59;23;39;39;ND;57;57;37;52
2541;15/12/2016;67;24;36;ND;ND;64;57;36;53
2542;16/12/2016;57;21;34;33;ND;53;55;35;ND
2543;17/12/2016;53;20;30;29;ND;38;47;32;ND
2544;18/12/2016;55;28;44;47;ND;46;44;34;ND
2545;19/12/2016;57;27;34;35;ND;28;55;35;ND
2546;20/12/2016;56;18;25;23;ND;15;52;33;40
2547;21/12/2016;30;11;3;22;ND;19;35;16;ND
2548;22/12/2016;52;24;50;41;ND;41;54;27;32
2549;23/12/2016;53;27;39;67;ND;50;55;32;35
2550;24/12/2016;39;16;34;6;ND;35;35;29;25
2551;25/12/2016;60;21;27;ND;ND;43;33;32;32
2552;26/12/2016;52;21;30;28;ND;37;45;31;32
2553;27/12/2016;42;17;32;24;ND;46;49;29;37
2554;28/12/2016;55;27;43;41;ND;48;58;39;40
2555;29/12/2016;42;20;37;5;ND;49;52;34;40
2556;30/12/2016;38;30;27;40;ND;36;39;26;26
2557;31/12/2016;52;22;29;28;ND;71;44;36;39
2558;1/01/2017;60;21;38;31;ND;94;43;46;48
2559;2/01/2017;29;23;34;36;ND;29;33;21;24
2560;3/01/2017;38;27;11;41;ND;36;40;28;33
2561;4/01/2017;36;19;22;29;ND;32;40;33;27
2562;5/01/2017;51;17;23;19;ND;64;54;40;40
2563;6/01/2017;48;27;41;34;ND;52;53;32;41
2564;7/01/2017;44;23;40;39;ND;46;49;31;35
2565;8/01/2017;29;12;22;32;ND;31;32;22;21
2566;9/01/2017;37;21;31;30;ND;42;36;27;29
2567;10/01/2017;39;28;40;37;ND;47;41;23;27
2568;11/01/2017;37;25;25;24;ND;33;45;23;25
2569;12/01/2017;36;39;31;31;ND;42;45;22;23
2570;13/01/2017;43;16;27;22;ND;41;44;28;31
2571;14/01/2017;40;28;22;5;ND;44;39;26;28
2572;15/01/2017;31;23;30;ND;ND;35;25;20;27
2573;16/01/2017;27;22;22;28;ND;36;36;19;24
2574;17/01/2017;36;19;27;17;ND;39;39;22;29
2575;18/01/2017;27;16;23;21;ND;23;32;18;21
2576;19/01/2017;51;23;37;35;ND;47;50;31;31
2577;20/01/2017;32;17;28;28;ND;29;34;24;21
2578;21/01/2017;39;28;26;30;ND;45;36;19;27
2579;22/01/2017;41;34;28;34;ND;40;32;22;35
2580;23/01/2017;54;38;40;39;ND;52;49;31;35
2581;24/01/2017;52;31;47;50;ND;54;50;31;40
2582;25/01/2017;54;45;45;55;ND;60;52;37;52
2583;26/01/2017;58;30;52;64;ND;61;62;46;50
